summit	NN	O
in	IN	O
the	DT	O
capital	NN	O
,	,	O
Colombo	NNP	B-geo
.	.	O
The	DT	O
rebels	NNS	O
have	VBP	O
been	VBN	O
fighting	VBG	O
for	IN	O
an	DT	O
independent	JJ	O
homeland	NN	O
for	IN	O
ethnic	JJ	O
Tamils	NNS	B-geo
in	IN	O
Sri	NNP	B-per
Lanka	NNP	B-gpe
's	POS	O
north	NN	O
and	CC	O
east	NN	O
since	IN	B-tim
1983	CD	I-tim
.	.	O
They	PRP	O
complain	VBP	O
of	IN	O
discrimination	NN	O
by	IN	O
the	DT	O
ethnic	JJ	O
Sinhalese	JJ	O
majority	NN	O
.	.	O
President	NNP	B-per
Bush	NNP	I-per
has	VBZ	O
signed	VBN	O
legislation	NN	O
reaffirming	VBG	O
U.S.	NNP	B-org
support	NN	O
for	IN	O
the	DT	O
continued	JJ	O
expansion	NN	O
of	IN	O
NATO	NNP	B-org
.	.	O
The	DT	O
measure	NN	O
designates	VBZ	O
Albania	NNP	B-org
,	,	O
Croatia	NNP	B-org
,	,	O
Georgia	NNP	B-org
,	,	O
Macedonia	NNP	B-org
and	CC	O
Ukraine	NNP	B-org
as	IN	O
eligible	JJ	O
to	TO	O
receive	VB	O
financial	JJ	O
assistance	NN	O
as	IN	O
they	PRP	O
pursue	VB	O
NATO	NNP	B-org
membership	NN	O
.	.	O
It	PRP	O
also	RB	O
specifies	VBZ	O
that	IN	O
funds	NNS	O
for	IN	O
military	JJ	O
assistance	NN	O
for	IN	O
these	DT	O
countries	NNS	O
should	MD	O
be	VB	O
included	VBN	O
in	IN	O
next	JJ	O
year	NN	O
's	POS	O
budget	NN	O
.	.	O
But	CC	O
the	DT	O
White	NNP	B-org
House	NNP	I-org
announcement	NN	O
did	VBD	O
not	RB	O
specify	VB	O
a	DT	O
figure	NN	O
.	.	O
Al-Qaida	NNP	B-org
's	POS	O
deputy	NN	O
leader	NN	O
,	,	O
Ayman	NNP	B-per
al-Zawahiri	NNP	I-per
,	,	O
has	VBZ	O
warned	VBN	O
that	IN	O
the	DT	O
Persian	NNP	B-geo
Gulf	NNP	I-geo
region	NN	O
and	CC	O
Israel	NNP	B-geo
will	MD	O
be	VB	O
the	DT	O
terrorist	JJ	O
group	NN	O
's	POS	O
next	JJ	O
targets	NNS	O
.	.	O
The	DT	O
Egyptian-born	JJ	O
Zawahiri	NNP	B-per
issued	VBD	O
the	DT	O
threat	NN	O
in	IN	O
a	DT	O
videotaped	VBN	O
message	NN	O
that	WDT	O
was	VBD	O
broadcast	VBN	O
Monday	NNP	B-tim
-	IN	I-tim
the	DT	O
fifth	JJ	B-tim
anniversary	NN	I-tim
of	IN	I-tim
the	DT	O
September	NNP	B-tim
11	CD	I-tim
attacks	NNS	O
on	IN	O
the	DT	O
United	NNP	B-geo
States	NNPS	I-geo
.	.	O
Zawahiri	NNP	B-per
warned	VBD	O
of	IN	O
""""	``	O
new	JJ	O
events	NNS	O
""""	``	O
and	CC	O
suggested	VBD	O
that	IN	O
militants	NNS	O
should	MD	O
target	VB	O
Western	JJ	O
economic	JJ	O
interests	NNS	O
.	.	O
The	DT	O
deputy-leader	NN	O
also	RB	O
accused	VBD	O
Western	JJ	O
powers	NNS	O
of	IN	O
stealing	VBG	O
""""	``	O
Muslim	NNP	O
""""	``	O
oil	NN	O
.	.	O
Zawahiri	NNP	B-per
stressed	VBD	O
that	IN	O
Western	JJ	O
leaders	NNS	O
should	MD	O
be	VB	O
more	RBR	O
concerned	JJ	O
about	IN	O
attacks	NNS	O
in	IN	O
the	DT	O
Gulf	NNP	B-geo
or	CC	O
Israel	NNP	B-geo
than	IN	O
violence	NN	O
in	IN	O
Iraq	NNP	B-geo
or	CC	O
Afghanistan	NNP	B-geo
.	.	O
He	PRP	O
also	RB	O
made	VBD	O
the	DT	O
first	JJ	O
indirect	JJ	O
threat	NN	O
against	IN	O
United	NNP	B-org
Nations	NNPS	I-org
peacekeepers	NNS	O
bound	VBN	O
for	IN	O
Lebanon	NNP	B-geo
.	.	O
Zawahiri	NNP	O
said	VBD	O
the	DT	O
force	NN	O
is	VBZ	O
""""	``	O
hostile	JJ	O
to	TO	O
Islam	NNP	B-geo
.	.	O
""""	``	O
The	DT	O
message	NN	O
was	VBD	O
not	RB	O
dated	VBN	O
,	,	O
but	CC	O
Zawahiri	NNP	O
referred	VBD	O
to	TO	O
the	DT	O
war	NN	O
between	IN	O
Israel	NNP	B-geo
and	CC	O
Hezbollah	NNP	B-org
guerrillas	NNS	O
.	.	O
An	DT	O
animal	NN	O
rights	NNS	O
group	NN	O
says	VBZ	O
more	JJR	O
than	IN	O
40	CD	O
dolphins	NNS	O
are	VBP	O
being	VBG	O
held	VBN	O
under	IN	O
what	WP	O
it	PRP	O
calls	VBZ	O
""""	``	O
appalling	VBG	O
""""	``	O
conditions	NNS	O
in	IN	O
the	DT	O
Solomon	NNP	B-geo
Islands	NNP	I-geo
.	.	O
The	DT	O
World	NNP	O
Society	NNP	O
for	IN	O
the	DT	O
Protection	NN	B-org
of	IN	I-org
Animals	NNS	I-org
says	VBZ	O
the	DT	O
dolphins	NNS	O
are	VBP	O
being	VBG	O
kept	VBN	O
in	IN	O
cages	NNS	O
in	IN	O
overcrowded	JJ	O
,	,	O
shallow	JJ	O
and	CC	O
polluted	JJ	O
pens	NNS	O
off	IN	O
the	DT	O
island	NN	O
of	IN	O
Gavutu	NNP	B-geo
in	IN	O
the	DT	O
Pacific	NNP	B-geo
island	NN	O
nation	NN	O
.	.	O
The	DT	O
group	NN	O
says	VBZ	O
the	DT	O
dolphins	NNS	O
suffer	VBP	O
from	IN	O
cuts	NNS	O
,	,	O
scratches	NNS	O
and	CC	O
sunburn	NN	O
,	,	O
and	CC	O
appear	VBP	O
to	TO	O
be	VB	O
undernourished	VBN	O
and	CC	O
stressed	VBN	O
.	.	O
The	DT	O
group	NN	O
urged	VBD	O
the	DT	O
Solomon	NNP	B-geo
Islands	NNP	I-geo
to	TO	O
rehabilitate	VB	O
and	CC	O
release	VB	O
the	DT	O
dolphins	NNS	O
into	IN	O
the	DT	O
wild	NN	O
.	.	O
Last	JJ	O
year	NN	O
,	,	O
28	CD	O
dolphins	NNS	O
were	VBD	O
transported	VBN	O
by	IN	O
plane	NN	O
from	IN	O
the	DT	O
Solomon	NNP	B-geo
Islands	NNP	I-geo
to	TO	O
Mexico	NNP	B-geo
,	,	O
sparking	VBG	O
international	JJ	O
criticism	NN	O
.	.	O
A	DT	O
reporters	NNS	O
'	POS	O
advocacy	NN	O
group	NN	O
has	VBZ	O
condemned	VBN	O
the	DT	O
shutdown	NN	O
of	IN	O
a	DT	O
Somali	JJ	B-gpe
radio	NN	O
station	NN	O
and	CC	O
the	DT	O
detention	NN	O
of	IN	O
two	CD	O
of	IN	O
its	PRP$	O
reporters	NNS	O
.	.	O
The	DT	O
New	NNP	B-org
York-based	VBN	I-org
Committee	NNP	I-org
to	TO	O
Protect	VB	B-org
Journalists	NNP	I-org
says	VBZ	O
it	PRP	O
is	VBZ	O
alarmed	VBN	O
by	IN	O
the	DT	O
closure	NN	O
of	IN	O
Radio	NNP	B-org
Shabelle	NNP	I-org
in	IN	O
the	DT	O
city	NN	O
of	IN	O
Baidoa	NNP	B-geo
on	IN	O
Sunday	NNP	B-tim
.	.	O
Somalia	NNP	B-geo
's	POS	O
transitional	JJ	O
government	NN	O
shut	VBD	O
down	RP	O
the	DT	O
station	NN	O
after	IN	O
it	PRP	O
broadcast	VBD	O
a	DT	O
report	NN	O
saying	VBG	O
300	CD	O
Ethiopian	JJ	B-gpe
soldiers	NNS	O
had	VBD	O
crossed	VBN	O
into	IN	O
Somalia	NNP	B-geo
.	.	O
Ethiopia	NNP	B-geo
has	VBZ	O
denied	VBN	O
the	DT	O
report	NN	O
.	.	O
The	DT	O
advocacy	NN	O
group	NN	O
quotes	VBZ	O
Radio	NNP	B-org
Shabelle	NNP	I-org
's	POS	O
deputy	NN	O
director	NN	O
Mohamed	NNP	B-per
Amiin	NNP	I-per
as	IN	O
saying	VBG	O
militiamen	NNS	O
entered	VBD	O
its	PRP$	O
premises	NNS	O
and	CC	O
detained	VBD	O
the	DT	O
two	CD	O
journalists	NNS	O
,	,	O
Mohamed	NNP	B-per
Adawe	NNP	I-per
and	CC	O
Ali	NNP	B-per
Mohamed	NNP	I-per
Saed	NNP	I-per
,	,	O
for	IN	O
about	IN	B-tim
eight	CD	I-tim
hours	NNS	O
.	.	O
It	PRP	O
says	VBZ	O
the	DT	O
government	NN	O
gave	VBD	O
no	DT	O
explanation	NN	O
for	IN	O
its	PRP$	O
action	NN	O
.	.	O
The	DT	O
station	NN	O
remained	VBD	O
off	IN	O
the	DT	O
air	NN	O
on	IN	O
Monday	NNP	B-tim
.	.	O
Deputy	NNP	O
Director	NNP	O
Amiin	NNP	B-per
says	VBZ	O
the	DT	O
station	NN	O
stands	VBZ	O
by	IN	O
its	PRP$	O
report	NN	O
that	IN	O
Ethiopian	JJ	B-gpe
troops	NNS	O
took	VBD	O
up	RP	O
positions	NNS	O
at	IN	O
Baidoa	NNP	B-geo
's	POS	O
airport	NN	O
on	IN	O
Saturday	NNP	B-tim
.	.	O
The	DT	O
U.S.	NNP	B-org
military	NN	O
says	VBZ	O
the	DT	O
trials	NNS	O
of	IN	O
three	CD	O
Army	NNP	B-org
reservists	NNS	O
charged	VBN	O
with	IN	O
abusing	VBG	O
detainees	NNS	O
at	IN	O
the	DT	O
Abu	NNP	B-org
Ghraib	NNP	I-org
prison	NN	O
will	MD	O
be	VB	O
moved	VBN	O
to	TO	O
the	DT	O
United	NNP	B-geo
States	NNPS	I-geo
.	.	O
In	IN	O
a	DT	O
statement	NN	O
released	VBN	O
late	JJ	O
Wednesday	NNP	B-tim
,	,	O
officials	NNS	O
say	VBP	O
the	DT	O
courts	NNS	O
martial	NN	O
of	IN	O
Specialist	NNP	B-per
Charles	NNP	I-per
Graner	NNP	I-per
,	,	O
Sergeant	NNP	B-per
Javal	NNP	I-per
Davis	NNP	I-per
,	,	O
and	CC	O
Specialist	NNP	B-per
Sabrina	NNP	I-per
Harman	NNP	I-per
would	MD	O
be	VB	O
held	VBN	O
early	RB	O
next	JJ	O
year	NN	O
in	IN	O
Fort	NNP	B-geo
Hood	NNP	I-geo
,	,	O
Texas	NNP	B-geo
instead	IN	O
of	IN	O
Baghdad	NNP	B-geo
.	.	O
No	DT	O
reason	NN	O
for	IN	O
the	DT	O
change	NN	O
of	IN	O
venue	NN	O
was	VBD	O
given	VBN	O
.	.	O
Three	CD	O
other	JJ	O
U.S.	NNP	B-org
troops	NNS	O
have	VBP	O
pleaded	VBN	O
guilty	JJ	O
in	IN	O
connection	NN	O
with	IN	O
prisoner	NN	O
abuse	NN	O
at	IN	O
the	DT	O
Baghdad	NNP	B-geo
prison	NN	O
.	.	O
Most	JJS	O
of	IN	O
those	DT	O
charged	VBN	O
were	VBD	O
part	NN	O
of	IN	O
a	DT	O
military	JJ	O
police	NN	O
company	NN	O
based	VBN	O
in	IN	O
the	DT	O
U.S.	NNP	B-geo
state	NN	O
of	IN	O
Maryland	NNP	B-geo
.	.	O
The	DT	O
prisoner	NN	O
abuse	NN	O
scandal	NN	O
erupted	VBD	O
in	IN	O
April	NNP	B-tim
when	WRB	O
photographs	NNS	O
of	IN	O
U.S.	NNP	B-org
soldiers	NNS	O
taunting	VBG	O
and	CC	O
humiliating	VBG	O
naked	JJ	O
Iraqi	JJ	B-gpe
prisoners	NNS	O
became	VBD	O
public	JJ	O
,	,	O
sparking	VBG	O
worldwide	JJ	O
condemnation	NN	O
.	.	O
A	DT	O
Mexican	JJ	B-gpe
diplomat	NN	O
says	VBZ	O
he	PRP	O
has	VBZ	O
met	VBN	O
with	IN	O
the	DT	O
leader	NN	O
of	IN	O
Colombia	NNP	B-geo
's	POS	O
second	JJ	O
largest	JJS	O
rebel	NN	O
group	NN	O
in	IN	O
an	DT	O
effort	NN	O
to	TO	O
broker	NN	O
a	DT	O
peace	NN	O
deal	NN	O
between	IN	O
the	DT	O
group	NN	O
and	CC	O
the	DT	O
Colombian	JJ	B-gpe
government	NN	O
.	.	O
Mexico	NNP	B-geo
's	POS	O
Andres	NNP	B-per
Valencia	NNP	I-per
told	VBD	O
reporters	NNS	O
late	RB	O
Tuesday	NNP	B-tim
his	PRP$	O
talks	NNS	O
with	IN	O
National	NNP	B-org
Liberation	NNP	I-org
Army	NNP	I-org
(	LRB	O
ELN	NNP	B-org
)	RRB	O
leader	NN	O
Francisco	NNP	B-per
Galan	NNP	I-per
focused	VBD	O
on	IN	O
ways	NNS	O
to	TO	O
reduce	VB	O
differences	NNS	O
between	IN	O
the	DT	O
rebels	NNS	O
and	CC	O
the	DT	O
government	NN	O
in	IN	O
order	NN	O
to	TO	O
set	VB	O
up	RP	O
a	DT	O
possible	JJ	O
meeting	NN	O
between	IN	O
the	DT	O
two	CD	O
sides	NNS	O
in	IN	O
Mexico	NNP	B-geo
.	.	O
The	DT	O
Colombian	JJ	B-gpe
government	NN	O
is	VBZ	O
demanding	VBG	O
the	DT	O
group	NN	O
disarm	NN	O
and	CC	O
cease	VB	O
its	PRP$	O
practice	NN	O
of	IN	O
kidnapping	VBG	O
citizens	NNS	O
.	.	O
While	IN	O
other	JJ	O
paramilitary	JJ	O
groups	NNS	O
in	IN	O
the	DT	O
nation	NN	O
have	VBP	O
grown	VBN	O
rich	JJ	O
from	IN	O
the	DT	O
drug	NN	O
trade	NN	O
,	,	O
the	DT	O
ELN	NNP	B-org
funds	VBZ	O
itself	PRP	O
through	IN	O
kidnapping	NN	O
.	.	O
A	DT	O
top	JJ	O
U.S.	NNP	B-org
official	NN	O
says	VBZ	O
the	DT	O
importance	NN	O
of	IN	O
opium	NN	O
cultivation	NN	O
to	TO	O
Afghanistan	NNP	B-org
's	POS	O
economy	NN	O
is	VBZ	O
declining	VBG	O
.	.	O
Richard	NNP	B-per
Boucher	NNP	I-per
,	,	O
the	DT	O
U.S.	NNP	B-org
assistant	NN	O
secretary	NN	O
of	IN	O
state	NN	O
for	IN	O
south	NN	O
and	CC	O
central	JJ	O
Asian	JJ	O
affairs	NNS	O
,	,	O
says	VBZ	O
about	IN	O
one	CD	O
third	NN	O
of	IN	O
the	DT	O
Afghan	JJ	B-gpe
economy	NN	O
was	VBD	O
based	VBN	O
on	IN	O
opium	NN	O
last	JJ	O
year	NN	O
.	.	O
But	CC	O
he	PRP	O
added	VBD	O
that	IN	O
its	PRP$	O
production	NN	O
was	VBD	O
diminishing	VBG	O
due	JJ	O
to	TO	O
the	DT	O
growth	NN	O
of	IN	O
the	DT	O
regular	JJ	O
economy	NN	O
,	,	O
including	VBG	O
the	DT	O
cultivation	NN	O
of	IN	O
other	JJ	O
crops	NNS	O
.	.	O
He	PRP	O
said	VBD	O
more	RBR	O
needed	VBN	O
to	TO	O
be	VB	O
done	VBN	O
to	TO	O
develop	VB	O
economic	JJ	O
alternatives	NNS	O
to	TO	O
opium	NN	O
production	NN	O
in	IN	O
Afghanistan	NNP	B-geo
.	.	O
The	DT	O
country	NN	O
is	VBZ	O
the	DT	O
world	NN	O
's	POS	O
number	NN	O
one	CD	O
producer	NN	O
of	IN	O
opium	NN	O
,	,	O
a	DT	O
key	JJ	O
ingredient	NN	O
in	IN	O
heroin	NN	O
.	.	O
Boucher	NNP	B-per
is	VBZ	O
attending	VBG	O
an	DT	O
international	JJ	O
conference	NN	O
in	IN	O
Berlin	NNP	B-geo
on	IN	O
the	DT	O
reconstruction	NN	O
of	IN	O
Afghanistan	NNP	B-geo
.	.	O
Last	JJ	O
week	NN	O
,	,	O
the	DT	O
Bush	NNP	B-per
administration	NN	O
announced	VBD	O
it	PRP	O
would	MD	O
spend	VB	O
more	JJR	O
than	IN	O
$	$	O
10	CD	O
billion	CD	O
in	IN	O
Afghanistan	NNP	B-geo
for	IN	O
security	NN	O
and	CC	O
reconstruction	NN	O
.	.	O
A	DT	O
U.S.-based	JJ	O
human	JJ	O
rights	NNS	O
group	NN	O
says	VBZ	O
recently	RB	O
gathered	VBN	O
information	NN	O
could	MD	O
lead	VB	O
to	TO	O
new	JJ	O
charges	NNS	O
against	IN	O
a	DT	O
notorious	JJ	O
former	JJ	O
Iraqi	JJ	B-gpe
general	NN	O
who	WP	O
is	VBZ	O
accused	VBN	O
of	IN	O
ordering	VBG	O
the	DT	O
1988	CD	B-tim
massacre	NN	O
of	IN	O
Kurds	NNS	O
in	IN	O
northern	JJ	O
Iraq	NNP	B-geo
.	.	O
In	IN	O
a	DT	O
report	NN	O
issued	VBN	O
Thursday	NNP	B-tim
,	,	O
Human	NNP	B-org
Rights	NNP	I-org
Watch	NNP	I-org
says	VBZ	O
the	DT	O
new	JJ	O
information	NN	O
implicates	VBZ	O
Ali	NNP	B-per
Hassan	NNP	I-per
al-Majid	NNP	I-per
-	:	O
known	VBN	O
as	IN	O
""""	``	O
Chemical	NNP	B-per
Ali	NNP	I-per
""""	``	O
-	:	O
in	IN	O
the	DT	O
execution	NN	O
of	IN	O
hundreds	NNS	O
of	IN	O
Shi'ite	NNP	B-geo
Muslims	NNPS	I-geo
during	IN	O
an	DT	O
uprising	NN	O
in	IN	O
the	DT	O
southern	JJ	O
city	NN	O
of	IN	O
Basra	NNP	B-geo
in	IN	O
1999	CD	B-tim
.	.	O
Iraqi	JJ	B-gpe
officials	NNS	O
say	VBP	O
they	PRP	O
expect	VBP	O
Chemical	NNP	O
Ali	NNP	B-per
to	TO	O
be	VB	O
among	IN	O
the	DT	O
first	NN	O
of	IN	O
several	JJ	O
top	JJ	O
lieutenants	NNS	O
of	IN	O
Saddam	NNP	B-per
Hussein	NNP	I-per
's	POS	O
regime	NN	O
to	TO	O
go	VB	O
on	IN	O
trial	NN	O
for	IN	O
a	DT	O
range	NN	O
of	IN	O
crimes	NNS	O
,	,	O
including	VBG	O
crimes	NNS	O
against	IN	O
humanity	NN	O
and	CC	O
genocide	NN	O
.	.	O
In	IN	O
December	NNP	B-tim
,	,	O
Iraq	NNP	B-geo
's	POS	O
interim	JJ	O
Prime	NNP	B-per
Minister	NNP	O
Iyad	NNP	B-per
Allawi	NNP	I-per
said	VBD	O
the	DT	O
trials	NNS	O
of	IN	O
top	JJ	O
officials	NNS	O
of	IN	O
the	DT	O
ousted	JJ	O
regime	NN	O
would	MD	O
begin	VB	O
within	IN	O
weeks	NNS	O
.	.	O
But	CC	O
so	RB	O
far	RB	O
,	,	O
no	DT	O
trial	NN	O
dates	NNS	O
have	VBP	O
been	VBN	O
set	VBN	O
.	.	O
A	DT	O
fugitive	JJ	O
leader	NN	O
of	IN	O
the	DT	O
Palestinian	JJ	B-gpe
militant	JJ	O
group	NN	O
Hamas	NNP	B-org
has	VBZ	O
appeared	VBN	O
in	IN	O
a	DT	O
videotape	NN	O
calling	VBG	O
Israel	NNP	B-org
's	POS	O
withdrawal	NN	O
from	IN	O
the	DT	O
Gaza	NNP	B-geo
Strip	NNP	I-geo
a	DT	O
victory	NN	O
for	IN	O
Palestinian	JJ	B-gpe
militants	NNS	O
.	.	O
Mohammed	NNP	B-per
Deif	NNP	I-per
,	,	O
who	WP	O
has	VBZ	O
eluded	VBN	O
Israeli	JJ	B-gpe
authorities	NNS	O
for	IN	O
more	JJR	O
than	IN	O
a	DT	O
decade	NN	O
,	,	O
said	VBD	O
Israel	NNP	B-org
's	POS	O
pullout	NN	O
is	VBZ	O
a	DT	O
humiliation	NN	O
suffered	VBN	O
at	IN	O
the	DT	O
hands	NNS	O
of	IN	O
the	DT	O
armed	JJ	O
resistance	NN	O
.	.	O
The	DT	O
alleged	JJ	O
bombmaker	NN	O
,	,	O
who	WP	O
Israel	NNP	B-org
accuses	NNS	O
of	IN	O
being	VBG	O
behind	IN	O
a	DT	O
string	NN	O
of	IN	O
suicide	NN	O
bombings	NNS	O
,	,	O
appeared	VBD	O
in	IN	O
the	DT	O
video	NN	O
in	IN	O
profile	NN	O
with	IN	O
a	DT	O
dark	JJ	O
shadow	NN	O
over	IN	O
his	PRP$	O
face	NN	O
.	.	O
He	PRP	O
warned	VBD	O
the	DT	O
Palestinian	JJ	B-gpe
Authority	NNP	O
not	RB	O
to	TO	O
try	VB	O
to	TO	O
disarm	VB	O
the	DT	O
militant	JJ	O
groups	NNS	O
.	.	O
But	CC	O
he	PRP	O
did	VBD	O
call	VB	O
for	IN	O
dialogue	NN	O
""""	``	O
to	TO	O
protect	VB	O
our	PRP$	O
Palestinian	JJ	B-gpe
blood	NN	O
.	.	O
""""	``	O
Western	JJ	O
news	NN	O
agencies	NNS	O
in	IN	O
Gaza	NNP	B-geo
received	VBD	O
copies	NNS	O
of	IN	O
the	DT	O
tape	NN	O
overnight	JJ	B-tim
Saturday	NNP	I-tim
.	.	O
They	PRP	O
say	VBP	O
they	PRP	O
believe	VBP	O
the	DT	O
tape	NN	O
is	VBZ	O
authentic	JJ	O
.	.	O
Pope	NNP	B-per
John	NNP	I-per
Paul	NNP	I-per
II	NNP	I-per
has	VBZ	O
urged	VBN	O
believers	NNS	O
to	TO	O
proudly	RB	O
display	VB	O
the	DT	O
signs	NNS	O
of	IN	O
their	PRP$	O
faith	NN	O
,	,	O
saying	VBG	O
the	DT	O
practice	NN	O
does	VBZ	O
not	RB	O
encourage	VB	O
intolerance	NN	O
or	CC	O
infringe	NN	O
on	IN	O
the	DT	O
separation	NN	O
of	IN	O
church	NN	O
and	CC	O
state	NN	O
.	.	O
In	IN	O
an	DT	O
apostolic	JJ	O
letter	NN	O
to	TO	O
Roman	NNP	B-geo
Catholics	NNPS	I-geo
launching	VBG	O
the	DT	O
Year	NN	O
of	IN	B-tim
the	DT	O
Eucharist	NNP	B-tim
,	,	O
the	DT	O
pope	NN	O
made	VBD	O
no	DT	O
mention	NN	O
of	IN	O
specific	JJ	O
problems	NNS	O
.	.	O
But	CC	O
the	DT	O
message	NN	O
follows	VBZ	O
sharp	JJ	O
controversy	NN	O
in	IN	O
France	NNP	B-geo
over	IN	O
a	DT	O
government	NN	O
ban	NN	O
on	IN	O
conspicuous	JJ	O
religious	JJ	O
symbols	NNS	O
such	JJ	O
as	IN	O
Muslim	NNP	B-org
headscarves	NNS	O
,	,	O
Jewish	JJ	O
skullcaps	NNS	O
or	CC	O
large	JJ	O
crucifixes	NNS	O
in	IN	O
the	DT	O
country	NN	O
's	POS	O
schools	NNS	O
.	.	O
The	DT	O
pontiff	NN	O
also	RB	O
repeated	VBD	O
his	PRP$	O
concern	NN	O
that	IN	O
too	RB	O
few	JJ	O
Catholics	NNS	B-geo
are	VBP	O
giving	VBG	O
due	JJ	O
reverence	NN	O
to	TO	O
the	DT	O
Eucharist	NN	B-tim
or	CC	O
properly	RB	O
marking	VBG	O
Sunday	NNP	B-tim
as	IN	O
the	DT	O
Lord	NNP	B-org
's	POS	O
Day	NN	B-tim
.	.	O
He	PRP	O
also	RB	O
described	VBD	O
faith	NN	O
as	IN	O
a	DT	O
means	NN	O
of	IN	O
counteracting	VBG	O
violence	NN	O
and	CC	O
a	DT	O
way	NN	O
of	IN	O
bringing	VBG	O
attention	NN	O
to	TO	O
such	JJ	O
problems	NNS	O
as	IN	O
poverty	NN	O
and	CC	O
hunger	NN	O
in	IN	O
the	DT	O
world	NN	O
.	.	O
Former	JJ	O
U.S.	NNP	B-org
President	NNP	B-per
Bill	NNP	I-per
Clinton	NNP	I-per
says	VBZ	O
that	IN	O
publishing	VBG	O
cartoons	NNS	O
of	IN	O
the	DT	O
Prophet	NNP	B-org
Muhammad	NNP	I-org
was	VBD	O
a	DT	O
mistake	NN	O
,	,	O
but	CC	O
that	IN	O
violent	JJ	O
protests	NNS	O
by	IN	O
Muslims	NNPS	O
have	VBP	O
wasted	VBN	O
a	DT	O
chance	NN	O
to	TO	O
build	VB	O
bridges	NNS	O
with	IN	O
the	DT	O
West	NNP	B-geo
.	.	O
Clinton	NNP	B-per
was	VBD	O
speaking	VBG	O
in	IN	O
Pakistan	NNP	B-geo
,	,	O
the	DT	O
scene	NN	O
of	IN	O
some	DT	O
of	IN	O
the	DT	O
worst	JJS	O
rallies	NNS	O
against	IN	O
the	DT	O
drawings	NNS	O
,	,	O
where	WRB	O
he	PRP	O
was	VBD	O
visiting	VBG	O
survivors	NNS	O
of	IN	O
last	JJ	O
year	NN	O
's	POS	O
South	NNP	B-geo
Asian	NNP	I-geo
earthquake	NN	O
and	CC	O
launching	VBG	O
an	DT	O
HIV	NNP	B-org
/	NNP	I-org
AIDS	NNP	I-org
project	NN	O
.	.	O
He	PRP	O
said	VBD	O
he	PRP	O
strongly	RB	O
disagrees	VBZ	O
with	IN	O
the	DT	O
publication	NN	O
of	IN	O
the	DT	O
cartoons	NNS	O
,	,	O
considered	VBN	O
blasphemous	JJ	O
by	IN	O
Muslims	NNPS	O
,	,	O
and	CC	O
has	VBZ	O
no	DT	O
objection	NN	O
to	TO	O
the	DT	O
Muslim	NNP	B-org
protests	NNS	O
if	IN	O
they	PRP	O
are	VBP	O
peaceful	JJ	O
.	.	O
But	CC	O
he	PRP	O
said	VBD	O
by	IN	O
holding	VBG	O
violent	JJ	O
demonstrations	NNS	O
that	WDT	O
have	VBP	O
killed	VBN	O
18	CD	O
people	NNS	O
,	,	O
Muslims	NNPS	O
have	VBP	O
missed	VBN	O
an	DT	O
opportunity	NN	O
to	TO	O
build	VB	O
better	JJR	O
ties	NNS	O
with	IN	O
the	DT	O
West	NNP	B-geo
.	.	O
Clinton	NNP	B-per
arrived	VBD	O
in	IN	O
Islamabad	NNP	B-geo
early	JJ	O
Friday	NNP	B-tim
for	IN	O
a	DT	O
day-long	JJ	B-tim
trip	NN	O
and	CC	O
held	VBD	O
talks	NNS	O
with	IN	O
Pakistani	JJ	B-gpe
President	NNP	B-per
Pervez	NNP	I-per
Musharraf	NNP	I-per
and	CC	O
Prime	NNP	B-per
Minister	NNP	O
Shaukat	NNP	B-per
Aziz	NNP	I-per
.	.	O
Iran	NNP	B-geo
says	VBZ	O
it	PRP	O
will	MD	O
allow	VB	O
United	NNP	B-org
Nations	NNP	I-org
nuclear	JJ	O
experts	NNS	O
to	TO	O
take	VB	O
environmental	JJ	O
samples	NNS	O
from	IN	O
a	DT	O
military	JJ	O
site	NN	O
to	TO	O
disprove	VB	O
allegations	NNS	O
Tehran	NNP	B-geo
is	VBZ	O
secretly	RB	O
developing	VBG	O
nuclear	JJ	O
weapons	NNS	O
.	.	O
A	DT	O
foreign	JJ	O
ministry	NN	O
spokesman	NN	O
Hamid	NNP	B-per
Reza	NNP	I-per
Asefi	NNP	I-per
told	VBD	O
reporters	NNS	O
Sunday	NNP	B-tim
in	IN	O
Tehran	NNP	B-geo
that	IN	O
International	NNP	B-org
Atomic	NNP	I-org
Energy	NNP	I-org
Agency	NNP	I-org
inspectors	NNS	O
would	MD	O
only	RB	O
take	VB	O
samples	NNS	O
from	IN	O
so-called	JJ	O
""""	``	O
green	JJ	O
areas	NNS	O
""""	``	O
at	IN	O
the	DT	O
military	JJ	O
site	NN	O
,	,	O
and	CC	O
not	RB	O
from	IN	O
inside	IN	O
the	DT	O
installation	NN	O
.	.	O
The	DT	O
head	NN	O
of	IN	O
the	DT	O
IAEA	NNP	B-org
,	,	O
Mohamed	NNP	B-per
ElBaradei	NNP	I-per
,	,	O
said	VBD	O
last	JJ	O
week	NN	O
Iran	NNP	B-geo
had	VBD	O
agreed	VBN	O
to	TO	O
allow	VB	O
access	NN	O
to	TO	O
the	DT	O
site	NN	O
at	IN	O
Parchin	NNP	B-geo
,	,	O
near	IN	O
the	DT	O
capital	NN	O
,	,	O
and	CC	O
that	IN	O
inspectors	NNS	O
would	MD	O
arrive	VB	O
there	RB	O
soon	RB	O
.	.	O
The	DT	O
IAEA	NNP	B-org
has	VBZ	O
